Global Health GCrt,"[""Exhibit the ability for growth in one's approach to global health work through self-assessment and structured reflection (such as: personal biases and perspectives, views on equity and disparities, personal limitations)"", ""Demonstrate the ability to integrate information from multiple perspectives into an assessment of a country/location's health status (such as: history, politics, culture, societal structure, economics, environmental sciences, health care system(s), health databases, disease epidemiology, human rights, human subjects protections)."", ""Exhibit the ability for growth in one's approach to global health work through self-assessment and structured reflection (such as: personal biases and perspectives, views on equity and disparities, personal limitations)"", 'Model ethical behavior in global health engagement (such as: appreciation of the bidirectional nature of learning and mutual benefits between stakeholders and learners, cultural humility and flexibility, recognition of the importance of program sustainability over time, openness to new information/ideas).', ""Demonstrate the ability to integrate information from multiple perspectives into an assessment of a country/location's health status (such as: history, politics, culture, societal structure, economics, environmental sciences, health care system(s), health databases, disease epidemiology, human rights, human subjects protections)."", 'Model ethical behavior in global health engagement (such as: appreciation of the bidirectional nature of learning and mutual benefits between stakeholders and learners, cultural humility and flexibility, recognition of the importance of program sustainability over time, openness to new information/ideas).']"
Global Health Online CAP,"[""Exhibit the ability for growth in one's approach to global health work through self-assessment and structured reflection (such as: personal biases and perspectives, views on equity and disparities, personal limitations)."", ""Demonstrate the ability to integrate information from multiple perspectives into an assessment of a country/location's health status (such as: history, politics, culture, societal structure, economics, environmental sciences, health care system(s), health databases, disease epidemiology, human rights, human subjects protections)."", ""Exhibit the ability for growth in one's approach to global health work through self-assessment and structured reflection (such as: personal biases and perspectives, views on equity and disparities, personal limitations)."", 'Model ethical behavior in global health engagement (such as: appreciation of the bidirectional nature of learning and mutual benefits between stakeholders and learners, cultural humility and flexibility, recognition of the importance of program sustainability over time, openness to new information/ideas). ', ""Demonstrate the ability to integrate information from multiple perspectives into an assessment of a country/location's health status (such as: history, politics, culture, societal structure, economics, environmental sciences, health care system(s), health databases, disease epidemiology, human rights, human subjects protections)."", 'Model ethical behavior in global health engagement (such as: appreciation of the bidirectional nature of learning and mutual benefits between stakeholders and learners, cultural humility and flexibility, recognition of the importance of program sustainability over time, openness to new information/ideas). ']"
Global Health Online GCrt,"[""Exhibit the ability for growth in one's approach to global health work through self-assessment and structured reflection (such as: personal biases and perspectives, views on equity and disparities, personal limitations)."", ""Demonstrate the ability to integrate information from multiple perspectives into an assessment of a country/location's health status (such as: history, politics, culture, societal structure, economics, environmental sciences, health care system(s), health databases, disease epidemiology, human rights, human subjects protections)."", ""Exhibit the ability for growth in one's approach to global health work through self-assessment and structured reflection (such as: personal biases and perspectives, views on equity and disparities, personal limitations)."", 'Model ethical behavior in global health engagement (such as: appreciation of the bidirectional nature of learning and mutual benefits between stakeholders and learners, cultural humility and flexibility, recognition of the importance of program sustainability over time, openness to new information/ideas). ', ""Demonstrate the ability to integrate information from multiple perspectives into an assessment of a country/location's health status (such as: history, politics, culture, societal structure, economics, environmental sciences, health care system(s), health databases, disease epidemiology, human rights, human subjects protections)."", 'Model ethical behavior in global health engagement (such as: appreciation of the bidirectional nature of learning and mutual benefits between stakeholders and learners, cultural humility and flexibility, recognition of the importance of program sustainability over time, openness to new information/ideas). ']"
Global Health UCrt,"['Understand the global burden of disease, threats to well-being, and the root causes of these conditions. ']"
Global Studies MIN,"['Regional expertise: advanced knowledge of the societies and cultures of the region through in-depth understanding of the principal historical, social, political, cultural and scientific forces and conditions that have given rise to the unity and diversity in the region today.']"
Graphic Design UCrt,[]
Health Policy UCrt,"['Students will demonstrate understanding and application of knowledge regarding a substantive health policy interest of their choice, such as health care policy and innovation, social determinants of health, reproductive health policy, social policy, analysis of health behaviors, and others.']"
Health Promo Health Equity BS,"['Interpret and communicate the interaction between personal and environmental determinants of health and well-being.', 'Recognize concepts and theories related to health promotion and health equity.', 'Evaluate the strengths and weaknesses of health behavior and health equity interventions.', 'Interpret and communicate the interaction between personal and environmental determinants of health and well-being.']"
Health Service Rsrch in Phm MS,[]
Health and Humanities UCrt,[]
Hist&Hist of Sci Med&Tech BA,[]
History BA,[]
History MA,['Recognizes and applies established principles of ethical and professional conduct.']
History PHD,['Fosters ethical and professional conduct.']
History UCrt,[]
"History of Sci, Med & Tech BA",[]
"History of Sci, Med & Tech MA",['Recognizes and applies established principles of ethical and professional conduct.']
"History of Sci, Med & Tech PHD",['Fosters ethical and professional conduct.']
HlthServicesRsrch in Phm PHD,[]
Horticulture BS,[]
Horticulture MS,['Recognizes and applies principles of ethical conduct.']
Horticulture PHD,['Fosters ethical conduct and professional guidelines.']
Human Development & Family BS,"['Knowledge of family and community diversity.', 'Knowledge about the effective and ethical practice of assessment, prevention, intervention, or outreach for individuals and families.', 'Ability to understand, evaluate, and ethically conduct social science research.']"
Human Ecology MFA,['Foster ethical conduct and professional guidelines.']
Human Ecology MS,"[""Recognize the nature and significance of diversity as related to one's area of study."", 'Understand the Human Ecology perspective by examining and explaining the relations among humans and their natural, social, and build environments using an interdisciplinary and transdisciplinary lens.', 'Understand the social, political, ethical, and economic contexts of research and creative scholarship.', 'Recognize and apply principles of ethical conduct.']"
Human Ecology PHD,"[""Reflect the nature and significance of diversity in one's area of professional practice."", ""Contribute to advancing the Human Ecology perspective by reflecting the relations among humans and their natural, social, and built environments and applying an interdisciplinary and/or transdisciplinary lens in one's area of professional practice."", ""Consider the role of social, political, ethical, and economic contexts of research and creative scholarship in one's area of study."", 'Foster ethical conduct and professional guidelines.']"
Industrial Engineering BS,"['Function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives', 'Apply engineering design to produce solutions that meet specified needs with consideration of public health, safety, and welfare, as well as global, cultural, social, environmental, and economic factors', 'Recognize ethical and professional responsibilities in engineering situations and make informed judgments, which must consider the impact of engineering solutions in global, economic, environmental, and societal contexts', 'Function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives', 'Recognize ethical and professional responsibilities in engineering situations and make informed judgments, which must consider the impact of engineering solutions in global, economic, environmental, and societal contexts', 'Function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives']"
Industrial Engineering MS,['Recognizes and applies principles of ethical and professional conduct.']
Industrial Engineering PHD,['Fosters ethical and professional conduct.']
Infant-Family Mental Hlth CAP,"['Apply concepts of parent, infant, and early childhood mental health informed by developmental, neuroscience, and attachment research to support the social and emotional development and well-being of young children in the context of their family or caregiver relationships.']"
Information MS,"['Use legal or ethical principles to critique data and information management practices', 'Integrate concepts from information/data management, digital technologies and human behavioral and cultural practices to help solve organizational, community or social challenges']"
Information PHD,[]
"Int St Science, Eng & Soc UCrt","['Develop a sense of personal and social responsibility for their engineering, scientific or other professional practice.']"
Integrated Liberal St UCrt,[]
Integrative Biology MS,"['Ethical Conduct: Students will have an understanding of professional and ethical responsibility.', 'Ethical Conduct: Students will have an understanding of professional and ethical responsibility.']"
Integrative Biology PHD,"['Ethical Conduct: Students will have an understanding of professional and ethical responsibility. ', 'Ethical Conduct: Students will have an understanding of professional and ethical responsibility. ']"
Interdis Theatre Studies MA,"[""Communicates clearly in projects that include collaborative theatre practice, writing seminar-level research papers, and a master's thesis."", 'Recognizes and applies principles of ethical and professional conduct.']"
Interdis Theatre Studies PHD,"['Demonstrate understanding of the theory, history, and practice of drama and theatre as collaborative cultural forms across historical periods.']"
Interior Architecture BS,"['Grounded in the history and theory relevant to the built environment and human behavior.', 'Apply the design process to identify and explore complex problems and generate creative solutions that optimize the human experience within the interior environment. This includes the ability to apply research and the principles and theories of Design to their solutions.']"
International Engineering UCrt,[]
International Studies BA,"['(Regional (studies) grounding) understanding the social, political, economic and cultural forces and conditions that have given rise to the unity and diversity of a specific region of the world today.']"
Intl Politics & Pract CAP,"['Identify the role of international financial institutions, trade and development, financial crisis, and the relationship between globalization and inequality.', 'Recognize and distinguish patterns of global governance and their impact over time.', 'Identify the role of international financial institutions, trade and development, financial crisis, and the relationship between globalization and inequality.']"
Intl Public Affairs MIPA,"['(Professional and ethical conduct) Students will identify and appropriately respond to scenarios involving the ethical and professional responsibilities of public administration.', '(Professional and ethical conduct) Students will demonstrate the ability to maintain human subjects protections when designing studies, collecting data and reporting results.', '(Professional and ethical conduct) Students will know and adhere to high levels of professional conduct, ethical decision-making and legal and regulatory compliance.', '(Professional and ethical conduct) Students will demonstrate the ability to maintain fidelity to objective social science-based research methods.']"
Italian BA,"['Demonstrate awareness of difference and diversity by comparing and contrasting culturally situated beliefs, behaviors, and norms of the Italian-speaking world with those found in their own culture (cross-cultural awareness).']"
Italian BSE,[]
Italian MA,['Recognizes and applies principles of ethical and professional conduct.']
Italian PHD,['Fosters ethical and professional conduct.']
Italian UCrt,"['(Cross-cultural awareness) Demonstrate awareness of difference and diversity by comparing and contrasting culturally situated beliefs, behaviors, and norms of the Italian-speaking world with their own.']"
Japanese BA,[]
Japanese BSE,[]
Japanese MA,"['Recognize, apply, and foster ethical and professional conduct.']"
Japanese PHD,"['Recognize, apply, and foster ethical and professional conduct.']"
Japanese Prof Comm UCrt,[]
Jewish Studies BA,[]
Jewish Studies UCrt,"['Disposition of increased appreciation for diverse world views, value systems and interactions between Jews and non-Jews, minorities and majorities, in Wisconsin, the US, and across the globe.']"
Journalism & Mass Comm MA,[]
Journalism BA,"['Understand the responsible and ethical use of mass media.', 'Understand the responsible and ethical use of mass media.']"
Kinesiology BS,"['(Application) Apply their knowledge related to movement and physical activity techniques and approaches in clinical and applied settings to enhance human health and quality of life.', '(Application) Apply their knowledge related to movement and physical activity techniques and approaches in clinical and applied settings to enhance human health and quality of life.']"
Kinesiology MS,"['Recognize and apply principles of professional and ethical conduct. (Thesis-based tracks)', 'Recognize and apply principles of professional and ethical conduct. (Non-Thesis based track)']"
Kinesiology PHD,['Foster ethical and professional conduct.']
LGBTQ+ Studies UCrt,[]
Landscape & Urban Studies BA,"['Demonstrate competence and critical judgment in creatively applying the intellectual and technical skills necessary for site and landscape-scale natural and cultural resource conservation, planning, and management; these skills include cultural, historical and landscape literacy, data collection and analysis, spatial and temporal analysis, multidisciplinary problem-solving approaches and communication skills.', 'Integrate social, cultural, ecological and technological dimensions in solving design and planning problems concerning the conservation or management of sustainable natural and cultural landscapes.', 'Demonstrate competence and critical judgment in creatively applying the intellectual and technical skills necessary for site and landscape-scale natural and cultural resource conservation, planning, and management; these skills include cultural, historical and landscape literacy, data collection and analysis, spatial and temporal analysis, multidisciplinary problem-solving approaches and communication skills.']"
Landscape Architecture BLA,[]
Landscape Architecture BS,"['Integrate social, cultural, ecological and technological dimensions in solving novel problems concerning the conservation or management of sustainable natural and cultural landscapes.', 'Demonstrate competence and critical judgment in applying the intellectual and technical skills necessary for site and landscape--scale natural and cultural resource conservation planning and management; in particular the skills of: site inventory and analysis, spatial and temporal analysis; geographic information systems; programming; synthesis; communication; implementation; and evaluation.', 'Be able to perform as a member of a public or private natural or cultural resources conservation or preservation office or agency.', 'Understand, apply and evaluate the principles, theories and recent research findings underlying at least one of the following fields of landscape studies, in particular cultural and historic landscapes, environmental planning, and ecological restoration.', 'Be able to perform as a member of a public or private natural or cultural resources conservation or preservation office or agency.']"
Landscape Architecture BSLA,[]
Landscape Architecture MS,"['Demonstrate an advanced understanding of landscape spaces, functions, and dynamics, as well as interactions between people and the built and natural environment.', 'Describe and apply principles of ethical and professional conduct.']"
Lat Am Carib & Iberian St BA,"['(Historical and cultural grounding) understanding the historical, political, and cultural forces and conditions that have given rise to the unity and diversity in LACIS regions today.', '(Depth of knowledge) mastering at the undergraduate expert level a particular disciplinary (e.g. history, anthropology etc.) or topical (e.g. poverty, gender, social justice etc.) theme in the LACIS regions by taking five courses in an area of concentration.', '(Depth of knowledge) mastering at the undergraduate expert level a particular disciplinary (e.g. history, anthropology etc.) or topical (e.g. poverty, gender, social justice etc.) theme in the LACIS regions by taking five courses in an area of concentration.']"
Lat Am Carib & Iberian St MA,"['Demonstrate an understanding of the principal historical, societal, scientific and humanist concerns that are rooted in the realities of the broader Latin American, Caribbean and Iberian regions. These include but are not limited to: knowledge of pre-colonial indigenous societal organizations; the experience of colonialism; the biodiversity of the region; and the regions tumultuous social, economic and political trajectory and the specific challenges these have posed for the peoples of the regions. In particular, students should demonstrate an understanding of the unique historical trajectory of these regions as the product of the global confluence of various cultural, social, political and economic influences beginning in the late 15th century. This includes not only the especially profound mutual impact of Iberian colonization of the Americas, but also the larger context of European imperial conflict in the Western Hemisphere, the central place of African slavery in the development of the Atlantic economy, and the significant and multifaceted role that the United States has played in shaping Latin America and the Caribbean. Students should recognize how these histories and contemporary realities impact more specific questions, contemporary or historical, and humanist, social scientific or scientific in nature.', 'Demonstrate an understanding of the principal historical, societal, scientific and humanist concerns that are rooted in the realities of the broader Latin American, Caribbean and Iberian regions. These include but are not limited to: knowledge of pre-colonial indigenous societal organizations; the experience of colonialism; the biodiversity of the region; and the regions tumultuous social, economic and political trajectory and the specific challenges these have posed for the peoples of the regions. In particular, students should demonstrate an understanding of the unique historical trajectory of these regions as the product of the global confluence of various cultural, social, political and economic influences beginning in the late 15th century. This includes not only the especially profound mutual impact of Iberian colonization of the Americas, but also the larger context of European imperial conflict in the Western Hemisphere, the central place of African slavery in the development of the Atlantic economy, and the significant and multifaceted role that the United States has played in shaping Latin America and the Caribbean. Students should recognize how these histories and contemporary realities impact more specific questions, contemporary or historical, and humanist, social scientific or scientific in nature.', 'Recognize and apply principles of ethical and professional conduct. This includes, in particular, an understanding of the ethics of research and professional activities in cross-cultural contexts.', 'Demonstrate an understanding of the principal historical, societal, scientific and humanist concerns that are rooted in the realities of the broader Latin American, Caribbean and Iberian regions. These include but are not limited to: knowledge of pre-colonial indigenous societal organizations; the experience of colonialism; the biodiversity of the region; and the regions tumultuous social, economic and political trajectory and the specific challenges these have posed for the peoples of the regions. In particular, students should demonstrate an understanding of the unique historical trajectory of these regions as the product of the global confluence of various cultural, social, political and economic influences beginning in the late 15th century. This includes not only the especially profound mutual impact of Iberian colonization of the Americas, but also the larger context of European imperial conflict in the Western Hemisphere, the central place of African slavery in the development of the Atlantic economy, and the significant and multifaceted role that the United States has played in shaping Latin America and the Caribbean. Students should recognize how these histories and contemporary realities impact more specific questions, contemporary or historical, and humanist, social scientific or scientific in nature.']"
Latin BA,[]
Latin BSE,[]
Ldrshp Pop Health Improve CAP,[]
Legal Studies BA,[]
Library & Information St MA,"['Demonstrate understanding of societal, legal, policy or ethical information issues.']"
Library & Information St PHD,[]
Life Sciences Comm BS,"['The ability to work with others in small or large groups, to recognize civic and social responsibilities, and to appreciate the uses of public policy in a democracy.', 'A global perspective; an appreciation for the interdependencies among individuals and their workplaces, communities, environments, and world; and an understanding of the interrelationships between science and society.']"
Life Sciences Comm MS,"['Recognizes, fosters, and applies principles of ethical and professional conduct.']"
Linguistics BA,[]
Linguistics MA,['Recognizes and applies principles of ethical and professional conduct.']
Linguistics PHD,['Fosters ethical and professional conduct.']
Manufacturing Engineering UCrt,[]
Manufacturing Systems Engr MS,['Recognize and apply principles of ethical and professional conduct.']
Mass Communications PHD-L&S,['Foster ethical and professional conduct.']
Material Culture Studies UCrt,[]
Materials Science and Engr BS,"['an ability to function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives', 'an ability to apply engineering design to produce solutions that meet specified needs with consideration of public health, safety, and welfare, as well as global, cultural, social, environmental, and economic factors', 'an ability to recognize ethical and professional responsibilities in engineering situations and make informed judgments, which must consider the impact of engineering solutions in global, economic, environmental, and societal contexts', 'an ability to function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives', 'an ability to recognize ethical and professional responsibilities in engineering situations and make informed judgments, which must consider the impact of engineering solutions in global, economic, environmental, and societal contexts', 'an ability to function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives']"
Materials Science and Engr MS,['Recognize and apply principles of ethical and professional conduct.']
Materials Science and Engr PHD,['Fosters ethical and professional conduct.']
Mathematics BA,[]
Mathematics MA,['Recognize and apply principles of ethical and professional conduct.']
Mathematics PHD,['Foster ethical and professional conduct.']
Mathematics UCrt,[]
Meat Animal Farm Mgmt FISC,[]
Mechanical Engineering BS,"['an ability to function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives', 'an ability to apply engineering design to produce solutions that meet specified needs with consideration of public health, safety, and welfare, as well as global, cultural, social, environmental, and economic factors', 'an ability to recognize ethical and professional responsibilities in engineering situations and make informed judgments, which must consider the impact of engineering solutions in global, economic, environmental, and societal contexts', 'an ability to function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives', 'an ability to recognize ethical and professional responsibilities in engineering situations and make informed judgments, which must consider the impact of engineering solutions in global, economic, environmental, and societal contexts', 'an ability to function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives']"
Mechanical Engineering ME,['Recognize and apply principles of ethical and professional conduct.']
Mechanical Engineering MS,['Recognize and apply principles of ethical and professional conduct.']
Mechanical Engineering PHD,['Recognize and apply principles of ethical and professional conduct.']
Medical Physics MS,['Fosters ethical and professional conduct.']
Medical Physics PHD,['Fosters ethical and professional conduct.']
Medieval Studies UCrt,[]
Mgmt of Crops and Soils FISC,"[""Apply scientific and management principles to running an agricultural operation, including developing new solutions to fit the demands and challenges of working and operating a farm or agribusiness in today's changing environment."", 'Evaluate and design the sustainability of farm and agribusinesses by considering the economic, environmental, and social contexts.', 'Evaluate and design the sustainability of farm and agribusinesses by considering the economic, environmental, and social contexts.']"
Microbiology BA,[]
Microbiology BS-ALS,[]
Microbiology MS,"['Recognize, understand and apply principles of ethical and professional conduct appropriate to the field of study.']"
Microbiology PHD,"['Foster professional and ethical conduct in the sciences.', 'Ethical design of experimental protocols.']"
Middle East Studies UCrt,"['(Historical and Cultural Grounding) understanding the historical, political, and cultural forces and conditions that have given rise to the unity and diversity in the region today.']"
Molecular & Cell Biology BA,[]
Molecular & Cellular Pharm MIN,"['Fosters ethical and professional conduct in the sciences, including but not limited to: exposition of the scientific method; ethical design of experimental protocols; reproducibility in science; professional behavior in industrial, government, and academic settings; documentation of scientific results; communication to other scientists and the public; peer review; and confidentiality.']"
Molecular & Cellular Pharm MS,"['Fosters ethical and professional conduct in the sciences, including but not limited to: exposition of the scientific method; ethical design of experimental protocols; reproducibility in science; professional behavior in industrial, government, and academic settings; documentation of scientific results; communication to other scientists and the public; peer review; and confidentiality.']"
Molecular & Cellular Pharm PHD,"['Fosters ethical and professional conduct in the sciences, including but not limited to: exposition of the scientific method; ethical design of experimental protocols; reproducibility in science; professional behavior in industrial, government, and academic settings; documentation of scientific results; communication to other scientists and the public; peer review; and confidentiality.']"
Molecular & Environ Toxic MS,"['Demonstrate a didactic knowledgeof both molecular toxicology and environmental toxicology.', 'Demonstrate a didactic knowledgeof both molecular toxicology and environmental toxicology.']"
Molecular & Environ Toxic PHD,"['Demonstrate a didactic knowledge of both molecular toxicology and environmental toxicology.', 'Demonstrate a didactic knowledge of both molecular toxicology and environmental toxicology.']"
Music BA,['Demonstrate ability to work collaboratively and professionally in multiple social and professional settings.']
Music MA,['Recognizes and applies principles of ethical and professional conduct.']
Music PHD,['Fosters ethical and professional conduct.']
Music: Education BM,"['Construct a worldview of music education in order to accept responsibility for civic engagement and to appreciate the need to live live so purpose and meaning.', 'Communicate effectively in order to share knowledge, wisdom, values and beliefs regarding music learning and teaching with others across multiple social and professional settings.']"
Music: Education MM,"['Respects colleagues and values contributions of others in both individual and collaborative endeavors.', 'Understands and applies principles of ethical and professional conduct.']"
Music: Performance BM,['Demonstrate ability to work collaboratively and professionally in multiple settings.']
Music: Performance DMA,"['Fosters ethical and professional conduct both in individual creative work and in collaborative endeavors.', 'Fosters ethical and professional conduct both in individual creative work and in collaborative endeavors.']"
Music: Performance MM,"['Respects colleagues and values contributions of others in collaborative endeavors.', 'Recognizes and applies principles of ethical and professional conduct.']"
Naval Science BS,"['Understand and demonstrate a strong sense of personal integrity, honor, and individual responsibility and associated ethical leadership required of military officers.', 'Understand and demonstrate a strong sense of personal integrity, honor, and individual responsibility and associated ethical leadership required of military officers.', 'Understand and demonstrate a strong sense of personal integrity, honor, and individual responsibility and associated ethical leadership required of military officers.', 'Understand and demonstrate a strong sense of personal integrity, honor, and individual responsibility and associated ethical leadership required of military officers.']"
Neurobiology BA,[]
Neuroscience MS,"['(Professional and Ethical Conduct) Receive training in responsible conduct of research, and will learn and foster principles of ethical and professional conduct.', '(Professional and Ethical Conduct) Receive training in responsible conduct of research, and will learn and foster principles of ethical and professional conduct.']"
Neuroscience PHD,"['(Professional and Ethical Conduct) Receive training in responsible conduct of research, and will learn and foster principles of ethical and professional conduct.', '(Professional and Ethical Conduct) Receive training in responsible conduct of research, and will learn and foster principles of ethical and professional conduct.']"
Nuclear Eng Materials UCrt,['Discuss scientifically and confidently about nuclear materials degradation issues with experts.']
Nuclear Engineering BS,"['an ability to function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives', 'an ability to apply engineering design to produce solutions that meet specified needs with consideration of public health, safety, and welfare, as well as global, cultural, social, environmental, and economic factors', 'an ability to recognize ethical and professional responsibilities in engineering situations and make informed judgments, which must consider the impact of engineering solutions in global, economic, environmental, and societal contexts', 'an ability to function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives', 'an ability to recognize ethical and professional responsibilities in engineering situations and make informed judgments, which must consider the impact of engineering solutions in global, economic, environmental, and societal contexts', 'an ability to function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives']"
Nuclear Engr & Engr Phys MS,['Recognize and apply principles of ethical and professional conduct.']
Nuclear Engr & Engr Phys PHD,['Recognize and apply principles of ethical and professional conduct']
Nurse Educator CAP,"['Implement teaching strategies based on educational theory/student needs. Use technology to support teaching. Practice communication, reflective thinking, creating learning opportunities. Model enthusiasm, facilitate learning, respond to unexpected events, develop collegial relationships within clinical agencies, use evidence based practice and teaching, and foster safe learning environments.', 'Identify individual learning needs, provide resources, advise learners, create learning environments, and foster the development of learners in the cognitive, psychomotor, and affective domains.', ""Promote one's socialization to the educator role, maintain professional memberships and activity in professional organizations. Demonstrate lifelong learning, participate in professional development, manage teaching, scholarship/service demands. Use feedback. Practice according to legal and ethical standards, mentor faculty colleagues, engage in self-reflection to improve teaching practices.""]"
Nurse Educator GCrt,"['Practice effective communications skills, reflective thinking, create opportunities for learners within the learning environment.', 'Model enthusiasm, personal attributes that facilitate learning, respond to unexpected events, develop collegial working relationships within clinical agencies, use knowledge of evidence based practice and evidence based teaching, and foster a safe learning environment.', 'Identify individual learning needs, provide resources, advise learners, create learning environments, and foster the development of learners in the cognitive, psychomotor, and affective domains.', 'Practice according to legal and ethical standards, mentor and support faculty colleagues, and engage in self-reflection to improve teaching practices.']"
Nursing Accelerated BSN,"['Identify health disparities and advocate for basic essential health services for all.', 'Employ professional nursing leadership concepts to address patient care and system needs to promote quality health care outcomes and health equity for all.', 'Assume fiscal and ethical responsibility for clinical practice.', 'Assume fiscal and ethical responsibility for clinical practice.']"
Nursing BSN,"['Identify health disparities and advocate for basic essential health services for all.', 'Employ professional nursing leadership concepts to address patient care and system needs to promote quality health care outcomes and health equity for all.', 'Assume fiscal and ethical responsibility for clinical practice.', 'Assume fiscal and ethical responsibility for clinical practice.']"
Nursing Collab Prog BSN,"['Identify health disparities and advocate for basic essential health services for all.', 'Employ professional nursing leadership concepts to address patient care and system needs to promote quality health care outcomes and health equity for all.', 'Assume fiscal and ethical responsibility for clinical practice.', 'Assume fiscal and ethical responsibility for clinical practice.']"
Nursing MS,"['(Organizational and Systems Leadership) Recognizes that organizational and systems leadership are critical to the promotion of high quality and safe patient care. Leadership skills are needed that emphasize ethical and critical decision making, effective working relationships, and a systems-perspective.', '(Ethical Practice) Recognizes and applies principles of ethical and professional conduct.']"
Nursing PHD,"['Demonstrate the capacity to identify ethical issues, seek guidance from appropriate resources and adhere to ethical principles and professional norms in the resolution of moral dilemmas.']"
Nursing Practice DNP,"['Function as a practice specialist in clinical scholarship, quality improvement, and collaborative knowledge-generating research. (Essential 3)', 'Critically evaluate how social determinants of health, cultural background and environment impact health outcomes. (Essential 7)']"
Nutritional Sciences BS,"['Develops a global perspective and an appreciation for the interdependencies among individuals and their workplaces, communities, environments, and world; and an understanding of the interrelationships between science and society.', 'Demonstrates quantitative literacy in math and statistics relevant to nutritional sciences and dietetics.']"
Nutritional Sciences BSDN,"['Develops a global perspective and an appreciation for the interdependencies among individuals and their workplaces, communities, environments, and world; and an understanding of the interrelationships between science and society.', 'Demonstrates quantitative literacy in math and statistics relevant to nutritional sciences and dietetics.']"
Nutritional Sciences MS,['Recognizes and applies principles of ethical and professional conduct.']
Nutritional Sciences PHD,['Fosters and practices ethical and professional conduct.']
Occupational Therapy MS,"['(Foundational Knowledge) Discuss the role of personal and environmental factors on involvement in daily activities and community participation.', '(Practice Reasoning and Decision Making) Identify factors within the environment that influence participation in home and community life.', '(Professional Conduct) Demonstrate knowledge of legal and ethical issues related to care in health, education, and community settings.']"
Occupational Therapy OTD,[]
Organic Agriculture UCrt,"['Examine how organic systems, social initiatives, and regulations are developed and how they shape business activities, community development efforts, and human and environmental health outcomes.   ', 'Evaluate the benefits and limitations of organic systems, social initiatives, and regulations from environmental, social, economic, and racial justice perspectives']"
Patient Safety GCrt,[]
Personal Finance BS,"['Invoke interdisciplinary and collaborative approaches to understand the interactions between individuals and their social and environmental contexts.', 'Invoke interdisciplinary and collaborative approaches to understand the interactions between individuals and their social and environmental contexts.']"
Pharmaceutical Sciences BS,"['Health disparities. Identify causes of health disparities and incorporate principles of cultural awareness, sensitivity, and competence into plans to address these issues.']"
Pharmaceutical Sciences MS,['Apply ethical principles in conducting scientific research.']
Pharmaceutical Sciences PHD,['Apply ethical principles in conducting scientific research.']
Pharmacology & Toxicology BS,['Demonstrate a knowledge and understanding of Toxicology.']
Pharmacy DPH,"['12 - Health disparities: Identify causes of health disparities and incorporate principles of cultural awareness, sensitivity, and competence into plans to address these issues in practice.', '11 - Professional standards: Apply relevant legal, ethical, social, historical, economical, and professional principles to perform all professional activities.']"
Pharmacy MS,[]
Philosophy BA,[]
Philosophy MA,[]
Philosophy PHD,['Fosters ethical and professional conduct.']
Physical Education BS,"['(Standard 14) Relates Well with Students, Families, and Communities.  Teachers relate to students, families, and community members in a fair, respectful, and sensitive manner. They show an appreciation for the cultural diversity of our society.', '(Standard 14) Relates Well with Students, Families, and Communities.  Teachers relate to students, families, and community members in a fair, respectful, and sensitive manner. They show an appreciation for the cultural diversity of our society.', '(Standard 1) Incorporates Understanding of Human Learning and Development.  Teachers design learning environments and pedagogical practices for students that are grounded in concepts and interpretive frameworks provided by disciplines that study human development and learning.', '(Standard 9) Manages Learning Environment.  Teachers establish and maintain an environment that engages  students in learning while providing for their physical and socio-emotional well-being.', ""(Standard 12) Accommodates for All Students.  Teachers design educational environments and use instructional practices that accommodate students' achievements, strengths, challenges, interests, and learning styles."", '(Standard 5) Explains and Justifies Educational Choices.  Teachers can articulate and defend their curricular and instructional choices with sound ethical and pedagogical justifications.', '(Standard 9) Manages Learning Environment.  Teachers establish and maintain an environment that engages  students in learning while providing for their physical and socio-emotional well-being.']"
Physician Asst MPA,"['CULTURAL HUMILITY (CH): Demonstrates sensitivity and adaptability to cultural differences, ensures equitable care.']"
Physics BA,[]
Physics MA,[]
Physics MS,[]
Physics PHD,[]
Physics UCrt,[]
Physiology MS,[]
Physiology PHD,[]
Pilates UCrt,[]
Plant Breeding & Plant Gen MS,['Recognizes and applies principles of ethical and professional conduct.']
Plant Breeding & Plant Gen PHD,['Recognizes and applies principles of ethical and professional conduct.']
Plant Pathology BS,[]
Plant Pathology MS,[]
